,Transported,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True,Expense_scaled,Expense_encoded,Age_scaled,Group_id,Member_id,Name_Length,Group_members,Deck_fact,Cabin_side_fact,Cabin_Num
3884,0,0,0,0,1,0,0,-0.25286513160136187,1.0,-0.057178228295847434,4168,2,15,2,4,0,260
3885,1,1,0,0,1,1,0,-0.7324603324412468,0.0,1.2708616279416145,4169,1,14,2,3,0,140
3886,1,1,0,0,1,0,0,0.2279457731696761,1.0,0.8514806207087318,4169,2,14,2,3,0,140
3887,1,1,0,0,1,1,0,-0.5958835225145892,1.0,-0.057178228295847434,4170,1,14,1,1,0,133
3888,0,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.40666240098991635,4171,1,16,1,6,0,686
3889,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.33676556645110256,4172,1,12,7,5,0,856
3890,0,0,1,0,1,0,0,0.8710531527496485,1.0,2.039726807868566,4172,2,12,7,5,0,856
3891,1,0,1,0,1,1,0,-0.7324603324412468,0.0,0.5019964480146628,4172,3,12,7,5,0,856
3892,0,0,1,0,0,0,0,0.126434494918395,1.0,-0.33676556645110256,4172,4,11,7,5,0,856
3893,0,0,1,0,1,0,0,-0.04619546330534048,1.0,1.8999331387909384,4172,5,11,7,5,0,856
3894,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.9658370773004266,4172,6,11,7,5,0,856
3895,1,0,1,0,1,0,0,0.7251686810112804,1.0,-0.6862497391451715,4172,7,11,7,3,0,141
3896,0,0,0,0,1,0,0,-0.25164942767020876,1.0,-0.12707506283466122,4173,1,12,1,4,0,261
3897,0,0,0,0,1,0,0,-0.15864807693699917,1.0,1.2708616279416145,4174,1,16,1,5,0,857
3898,0,0,0,0,0,0,0,-0.2972383250884488,1.0,0.5718932825534766,4175,1,14,1,5,0,858
3899,1,0,1,0,1,1,0,-0.7324603324412468,0.0,0.7116869516311042,4176,1,9,7,5,0,859
3900,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.6163529046063577,4176,2,11,7,5,0,859
3901,1,0,1,0,1,0,0,0.39449721173764624,1.0,-0.6163529046063577,4176,3,11,7,5,0,859
3902,0,0,1,0,1,0,0,0.7057174181128314,1.0,0.6417901170922904,4176,4,10,7,5,0,859
3903,0,0,1,0,1,0,0,-0.014587161095360743,1.0,1.2009647934028007,4176,5,9,7,3,0,142
3904,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-1.1056307463780541,4176,6,10,7,5,0,859
3905,1,0,1,0,0,0,0,-0.08145087730877942,1.0,-0.33676556645110256,4176,7,9,7,5,0,859
3906,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.22240910985940768,4177,1,18,3,1,1,161
3907,1,1,0,0,0,1,0,-0.7324603324412468,0.0,0.0006914905982208967,4177,2,12,3,1,1,161
3908,0,1,0,0,0,0,0,2.831375741733969,1.0,1.0611711243251731,4177,3,13,3,1,1,161
3909,0,0,0,0,1,0,0,-0.25651224339482104,1.0,-0.6862497391451715,4178,1,14,1,6,0,687
3910,1,1,0,0,1,0,1,0.14649360978242063,1.0,0.08261544078178013,4179,1,16,2,0,1,50
3911,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.40666240098991635,4179,2,13,2,0,1,50
3912,1,1,0,0,1,0,0,-0.7324603324412468,0.0,-1.7347022572273783,4181,1,17,6,2,0,133
3913,1,1,0,0,0,0,0,-0.45401720403546897,1.0,-2.014289595382633,4181,2,16,6,2,0,133
3914,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.826043408222799,4181,3,17,6,4,1,608
3915,1,1,0,0,1,1,0,-0.7324603324412468,0.0,1.0611711243251731,4181,4,16,6,2,0,133
3916,0,1,0,0,0,0,0,2.831375741733969,1.0,0.15251227532059392,4181,5,17,6,2,0,133
3917,1,1,0,0,0,0,1,2.831375741733969,1.0,0.8514806207087318,4181,6,16,6,2,0,133
3918,0,1,0,0,0,0,0,1.7104967172108412,1.0,0.29230594439822144,4182,1,16,3,0,1,51
3919,0,1,0,0,1,0,0,1.872185340054199,1.0,0.9912742897863592,4182,2,16,3,0,1,51
3920,0,1,0,0,0,0,1,2.831375741733969,1.0,0.9912742897863592,4182,3,16,3,0,1,51
3921,0,0,0,0,1,0,0,0.3165275350623067,1.0,0.5019964480146628,4183,1,12,1,5,1,784
3922,0,0,0,0,0,0,0,-0.1738443760764125,1.0,-0.6862497391451715,4184,1,13,1,5,0,860
3923,1,0,0,0,1,0,0,0.31608430817827343,1.0,-0.33676556645110256,4185,1,18,1,6,0,688
3924,1,0,0,0,0,1,0,-0.7324603324412468,0.0,-0.826043408222799,4186,1,13,1,6,1,685
3925,1,0,0,0,1,0,0,0.6042061398615503,1.0,-0.40666240098991635,4188,1,15,1,5,0,861
3926,0,0,0,0,0,0,0,0.3537711300440185,1.0,-0.826043408222799,4189,1,18,1,6,1,686
3927,0,0,1,0,1,0,0,0.44738033274280464,1.0,-0.7561465736839853,4191,1,10,1,3,1,135
3928,1,0,1,0,0,1,0,-0.7324603324412468,0.0,0.36220277893703523,4194,1,11,1,5,0,862
3929,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-1.1056307463780541,4196,1,17,1,6,1,688
3930,1,0,0,0,1,0,0,1.1980775102298236,1.0,2.598901484179076,4197,1,12,3,5,1,786
3931,1,0,0,0,1,0,0,0.09300263681168568,1.0,-0.12707506283466122,4197,2,11,3,5,1,786
3932,0,0,0,0,1,0,0,0.3045351208323193,1.0,-0.6862497391451715,4197,3,12,3,6,1,689
3933,1,0,0,0,1,0,0,-0.18417785949121357,1.0,1.8300363042521246,4199,1,15,1,5,1,787
3934,0,0,1,0,1,0,0,-0.14831459352219808,1.0,0.781583786169918,4203,1,8,1,3,0,143
3935,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.40666240098991635,4204,1,15,3,6,0,691
3936,0,0,0,0,1,0,0,-0.7324603324412468,0.0,-1.5250117536109369,4204,2,14,3,6,0,691
3937,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-1.175527580916868,4204,3,16,3,6,0,691
3938,0,0,0,0,1,0,0,0.10941463988225207,1.0,0.5718932825534766,4205,1,14,1,5,1,789
3939,0,0,0,0,1,0,0,-0.40178886316761253,1.0,-0.47655923552873014,4206,1,18,1,5,0,865
3940,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.26686873191228877,4207,1,15,2,1,1,163
3941,1,1,0,0,0,1,0,-0.7324603324412468,0.0,1.2009647934028007,4207,2,15,2,1,1,163
3942,0,0,1,0,0,0,0,-0.25651224339482104,1.0,0.5718932825534766,4208,1,11,1,3,0,144
3943,1,1,0,0,0,1,0,-0.7324603324412468,0.0,1.4805521315580557,4210,1,15,2,2,1,151
3944,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.057178228295847434,4210,2,18,2,2,1,151
3945,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.196971897373475,4211,1,14,1,2,0,134
3946,1,0,1,0,1,1,0,-0.5433340147225798,1.0,-0.057178228295847434,4212,1,12,1,6,1,690
3947,0,0,0,1,0,0,0,-0.24001588389988965,1.0,-0.40666240098991635,4213,1,16,1,6,1,691
3948,0,1,0,0,1,0,0,2.0794628603157967,1.0,-0.40666240098991635,4214,1,15,1,4,0,262
3949,0,0,1,0,1,0,1,-0.12096125507125409,1.0,0.36220277893703523,4215,1,12,1,3,0,145
3950,1,1,0,0,1,1,0,-0.7324603324412468,0.0,2.529004649640262,4216,1,15,2,1,0,134
3951,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.6163529046063577,4216,2,17,2,1,0,134
3952,1,0,1,0,1,1,0,-0.7324603324412468,0.0,0.012718606242966344,4218,1,9,2,5,0,867
3953,1,0,1,0,1,0,0,0.9639662380886798,1.0,0.08261544078178013,4218,2,10,2,5,0,867
3954,1,0,1,0,1,1,0,-0.5433340147225798,1.0,-1.804599091766192,4219,1,9,3,5,0,868
3955,0,0,1,0,1,0,0,0.038295959909797665,1.0,0.781583786169918,4219,2,8,3,5,0,868
3956,0,0,1,0,1,0,0,0.7725811343262501,1.0,0.22240910985940768,4219,3,9,3,5,0,868
3957,0,0,0,0,1,0,0,-0.2540808355325149,1.0,0.15251227532059392,4220,1,12,1,4,0,263
3958,1,0,0,0,1,0,0,-0.010332197336325009,1.0,-1.1056307463780541,4221,1,16,1,5,0,869
3959,0,0,0,0,1,0,0,-0.2388845363931016,1.0,0.012718606242966344,4222,1,11,2,6,0,692
3960,0,0,0,0,1,0,0,-0.25164942767020876,1.0,-0.057178228295847434,4222,2,11,2,4,0,264
3961,1,0,1,0,0,0,0,0.24374992427466596,1.0,-0.6862497391451715,4223,1,11,2,5,1,790
3962,1,0,1,0,0,0,0,-0.22263715840407844,1.0,-0.33676556645110256,4223,2,10,2,4,1,275
3963,0,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.47655923552873014,4225,1,10,1,4,0,266
3964,0,0,0,0,0,0,0,0.7889931373968164,1.0,-1.1056307463780541,4229,1,16,1,5,0,872
3965,0,0,0,0,1,0,0,-0.2066683822175453,1.0,-0.5464560700675439,4230,1,16,1,5,0,873
3966,1,0,0,0,0,0,0,0.14588575781684407,1.0,-0.33676556645110256,4231,1,15,1,5,1,791
3967,1,1,0,0,1,0,0,2.4277620365911505,1.0,1.2708616279416145,4232,1,14,1,1,1,164
3968,0,1,0,0,1,0,0,1.9031857902986022,1.0,-0.12707506283466122,4233,1,12,1,1,0,135
3969,1,0,0,0,1,0,0,-0.2540808355325149,1.0,-0.7561465736839853,4237,1,16,1,4,1,277
3970,1,1,0,0,0,1,0,-0.7324603324412468,0.0,0.5019964480146628,4238,1,14,1,1,1,165
3971,0,0,0,0,1,0,0,-0.24374735211771384,1.0,2.7386951532567037,4239,1,12,1,5,0,875
3972,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.15251227532059392,4240,1,17,1,2,1,152
3973,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.057178228295847434,4242,1,9,1,5,0,877
3974,0,0,1,0,1,0,0,1.196253954333094,1.0,0.5019964480146628,4243,1,10,1,3,1,136
3975,1,0,0,0,1,0,0,-0.03768553578726901,1.0,-0.826043408222799,4244,1,16,1,5,1,794
3976,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-1.1056307463780541,4245,1,13,1,6,1,695
3977,0,0,0,0,1,0,0,1.8077530317030865,1.0,0.08261544078178013,4246,1,18,1,6,0,693
3978,1,1,0,0,1,0,0,1.3549033173485692,1.0,2.039726807868566,4249,1,16,3,1,1,166
3979,1,1,0,0,1,1,0,-0.7324603324412468,0.0,0.9912742897863592,4249,2,16,3,1,1,166
3980,1,1,0,0,0,0,0,0.9828979144157306,1.0,-0.6163529046063577,4249,3,15,3,1,1,166
3981,0,0,0,0,1,0,0,0.2964684201982811,1.0,0.012718606242966344,4251,1,16,1,5,0,879
3982,1,0,0,0,1,0,0,0.1878275434416249,1.0,-0.9658370773004266,4252,1,15,1,5,1,795
3983,0,0,0,0,1,0,0,-0.24070809228983117,1.0,0.08261544078178013,4253,1,16,1,6,0,696
3984,0,1,0,0,0,0,0,2.831375741733969,1.0,0.29230594439822144,4254,1,18,3,1,0,136
3985,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.26686873191228877,4254,2,18,3,1,0,136
3986,0,1,0,0,1,0,0,1.3087065679647525,1.0,2.319314146023821,4254,3,18,3,1,0,136
3987,1,0,0,1,0,1,0,-0.7324603324412468,0.0,0.8514806207087318,4255,1,18,1,6,0,697
3988,0,0,0,0,1,0,0,0.4315761816378148,1.0,-0.12707506283466122,4256,1,12,8,5,0,880
3989,0,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.7561465736839853,4256,2,13,8,6,0,698
3990,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.12707506283466122,4256,3,13,8,6,0,698
3991,1,0,0,0,1,0,0,0.1677684285775993,1.0,-0.6862497391451715,4256,4,10,8,5,0,880
3992,0,0,0,0,1,0,0,-0.2546886874980914,1.0,0.5718932825534766,4256,5,17,8,6,0,698
3993,0,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.33676556645110256,4256,6,13,8,6,0,698
3994,0,0,0,0,1,0,0,-0.21457045777004025,1.0,0.012718606242966344,4256,7,13,8,6,0,698
3995,0,0,0,0,0,0,0,-0.30757180850324983,1.0,1.0611711243251731,4256,8,12,8,5,0,880
3996,0,0,0,0,1,0,0,0.14406220192011449,1.0,-0.6862497391451715,4257,1,18,1,5,0,881
3997,0,1,0,0,1,0,0,0.31122149245366115,1.0,0.7116869516311042,4258,1,15,3,0,0,37
3998,0,1,0,0,1,1,0,1.3287656828287782,1.0,2.3892109805626345,4258,2,18,3,0,0,37
3999,0,1,0,0,1,0,0,0.2887309697273294,1.0,0.7116869516311042,4258,3,18,3,0,0,37
4000,1,0,1,0,1,1,0,-0.7324603324412468,0.0,0.8514806207087318,4259,1,12,1,5,1,796
4001,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.12707506283466122,4260,1,12,1,6,1,696
4002,1,0,1,0,0,0,0,-0.08631369303339169,1.0,1.8999331387909384,4261,1,12,1,3,1,137
4003,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.47655923552873014,4262,1,17,2,2,0,135
4004,0,1,0,0,0,0,0,2.831375741733969,1.0,-0.196971897373475,4262,2,14,2,2,0,135
4005,0,0,0,0,1,0,0,0.057747222808246734,1.0,-0.33676556645110256,4264,1,14,1,5,1,797
4006,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.7561465736839853,4266,1,10,1,6,1,697
4007,1,0,0,0,1,1,0,-0.5958835225145892,1.0,-1.1056307463780541,4267,1,13,2,6,0,700
4008,1,0,0,0,1,0,0,-0.11245132755318263,1.0,0.22240910985940768,4267,2,14,2,5,0,883
4009,0,1,0,0,0,0,0,2.831375741733969,1.0,0.08261544078178013,4270,1,18,1,4,1,608
4010,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.26686873191228877,4271,1,13,1,0,0,38
4011,1,0,0,0,1,0,0,-0.24253164818656078,1.0,1.8300363042521246,4272,1,18,1,5,1,799
4012,0,0,0,1,0,0,0,-0.3245916635393928,1.0,-0.6862497391451715,4273,1,17,1,5,0,884
4013,1,0,0,0,1,0,0,-0.15621666907469303,1.0,-0.33676556645110256,4274,1,13,1,6,1,698
4014,1,1,0,0,1,0,0,2.0721686367288785,1.0,0.22240910985940768,4278,1,13,1,2,1,154
4015,0,0,1,0,1,0,0,-0.7324603324412468,0.0,-0.33676556645110256,4280,1,12,1,4,0,267
4016,1,0,1,0,1,1,0,-0.7324603324412468,0.0,0.22240910985940768,4289,1,11,1,5,0,890
4017,0,0,0,0,1,1,0,-0.7324603324412468,0.0,0.5019964480146628,4291,1,15,1,6,1,701
4018,1,1,0,0,0,0,0,0.5956962123434788,1.0,-0.057178228295847434,4292,1,15,1,0,1,52
4019,1,0,0,0,1,0,0,-0.39267108368396453,1.0,1.6203458006356832,4293,1,15,1,5,1,801
4020,1,0,0,0,1,0,0,-0.27657135825884666,1.0,0.012718606242966344,4294,1,17,1,6,1,702
4021,1,0,1,0,0,0,0,0.9482503523778683,1.0,-0.40666240098991635,4295,1,11,2,3,0,147
4022,1,0,1,0,1,1,0,-0.7324603324412468,0.0,0.22240910985940768,4295,2,11,2,4,1,608
4023,0,0,0,0,1,1,0,-0.7324603324412468,0.0,0.432099613475849,4296,1,17,1,6,1,703
4024,0,1,0,0,0,0,0,2.831375741733969,1.0,0.8514806207087318,4297,1,18,1,1,0,138
4025,1,0,1,1,0,1,0,-0.7324603324412468,0.0,-0.8959402427616128,4300,1,11,1,6,1,704
4026,1,1,0,0,0,1,0,-0.7324603324412468,0.0,0.29230594439822144,4301,1,15,1,4,0,269
4027,1,0,0,0,0,1,0,-0.7324603324412468,0.0,-1.5949085881497507,4302,1,17,1,6,0,706
4028,1,0,0,0,0,0,0,-0.1993741586306269,1.0,-0.9658370773004266,4303,1,12,2,5,1,803
4029,0,0,0,0,1,0,0,-0.11305917951875916,1.0,0.6417901170922904,4303,2,14,2,6,1,705
4030,0,0,0,0,1,0,0,-0.2285510529783005,1.0,1.8999331387909384,4305,1,13,3,5,0,893
4031,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-1.7347022572273783,4305,2,12,3,6,0,707
4032,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.5464560700675439,4305,3,15,3,6,0,707
4033,1,0,1,0,0,0,0,0.24374992427466596,1.0,-0.47655923552873014,4306,1,9,1,5,1,805
4034,0,0,0,0,1,0,0,-0.25347298356693837,1.0,0.5718932825534766,4309,1,17,2,4,0,270
4035,1,0,0,0,1,0,0,-0.7324603324412468,0.0,-1.5949085881497507,4309,2,17,2,6,0,709
4036,0,0,0,0,1,0,0,0.14770931371357368,1.0,-0.47655923552873014,4311,1,17,1,5,1,807
4037,0,1,0,0,1,0,0,2.831375741733969,1.0,-0.196971897373475,4312,1,17,1,1,0,139
4038,1,0,0,0,1,0,0,-0.2966304731228723,1.0,-0.47655923552873014,4315,1,16,2,4,0,272
4039,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.6163529046063577,4315,2,16,2,6,0,710
4040,0,0,0,1,0,0,0,-0.016410716992090343,1.0,0.0006914905982208967,4316,1,13,1,5,0,894
4041,1,0,1,0,1,0,0,0.835189886780633,1.0,-0.33676556645110256,4317,1,11,1,3,1,139
4042,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.26686873191228877,4318,1,11,1,5,1,808
4043,0,0,0,0,1,0,0,-0.1811385996633309,1.0,1.3407584624804283,4319,1,15,1,6,0,711
4044,0,0,0,0,1,0,0,-0.2504337237390557,1.0,-0.33676556645110256,4320,1,16,1,4,0,273
4045,1,0,1,0,0,0,0,-0.7324603324412468,0.0,-1.804599091766192,4324,1,10,4,5,1,810
4046,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.33676556645110256,4324,2,11,4,5,1,810
4047,0,0,1,0,1,0,0,0.33371201517999294,1.0,-0.26686873191228877,4324,3,12,4,5,1,810
4048,1,0,1,0,0,1,0,-0.7324603324412468,0.0,-1.9443927608438196,4324,4,10,4,5,1,810
4049,1,0,0,0,1,0,0,-0.18600141538794318,1.0,-0.6163529046063577,4327,1,16,1,5,1,811
4050,0,0,0,0,0,0,0,-0.2711006905686579,1.0,-0.47655923552873014,4329,1,14,1,5,1,812
4051,1,0,1,0,0,0,0,-0.014587161095360743,1.0,-0.057178228295847434,4330,1,10,1,3,1,140
4052,1,0,0,0,0,1,0,-0.7324603324412468,0.0,-0.826043408222799,4332,1,17,1,6,1,707
4053,0,1,0,0,0,0,0,2.619843257713335,1.0,-0.057178228295847434,4333,1,17,1,1,0,141
4054,1,1,0,0,1,1,0,-0.7324603324412468,0.0,1.2708616279416145,4334,1,16,1,0,1,53
4055,0,0,1,0,1,1,0,-0.7324603324412468,0.0,0.36220277893703523,4335,1,12,1,4,1,281
4056,1,1,0,0,1,0,1,0.9604073916893989,1.0,0.012718606242966344,4336,1,16,4,2,1,155
4057,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-1.0357339118392404,4336,2,15,4,2,1,155
4058,1,1,0,0,1,0,0,0.9050928628219344,1.0,0.5019964480146628,4336,3,13,4,4,1,608
4059,1,1,0,0,0,0,0,2.831375741733969,1.0,0.781583786169918,4336,4,15,4,2,1,155
4060,1,0,1,0,1,0,0,0.013981881286736327,1.0,1.4106552970192419,4337,1,9,1,5,1,813
4061,1,1,0,0,1,0,0,-0.7324603324412468,0.0,1.5504489660968694,4338,1,18,3,2,1,156
4062,1,1,0,0,1,0,0,1.4424340003915899,1.0,0.8514806207087318,4338,2,16,3,2,1,156
4063,1,1,0,0,0,0,0,2.831375741733969,1.0,1.0611711243251731,4338,3,18,3,2,1,156
4064,0,0,1,0,1,0,0,0.6406772577961423,1.0,1.2708616279416145,4339,1,11,1,5,1,814
4065,1,0,0,0,1,0,0,-0.1556088171091165,1.0,-0.47655923552873014,4340,1,16,1,5,1,815
4066,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-1.1056307463780541,4343,1,16,1,6,1,708
4067,1,0,0,0,1,0,0,-0.2711006905686579,1.0,-0.7561465736839853,4344,1,15,1,5,1,816
4068,0,0,0,0,1,0,0,0.2990644531421305,1.0,-0.057178228295847434,4345,1,16,1,6,0,717
4069,1,0,0,0,0,0,0,-0.2935912132949896,1.0,-0.47655923552873014,4346,1,15,1,4,0,274
4070,0,0,0,0,1,0,0,-0.21457045777004025,1.0,1.4805521315580557,4347,1,13,1,6,0,718
4071,1,1,0,0,1,1,1,-0.7324603324412468,0.0,1.2708616279416145,4348,1,13,1,1,0,142
4072,0,0,1,0,1,0,0,0.056531518877093664,1.0,1.8300363042521246,4349,1,11,1,4,0,275
4073,1,0,0,0,1,1,0,-0.7324603324412468,0.0,-0.5464560700675439,4350,1,17,2,6,1,709
4074,0,0,0,1,0,0,0,0.6844425993176527,1.0,0.7116869516311042,4350,2,16,2,6,1,709
4075,0,0,0,0,0,0,1,-0.09421576858588662,1.0,-0.5464560700675439,4351,1,15,1,5,0,895
4076,1,1,0,0,1,0,0,2.259387042126451,1.0,0.5718932825534766,4352,1,16,2,2,1,157
4077,1,1,0,0,1,0,0,2.831375741733969,1.0,0.15251227532059392,4352,2,15,2,2,1,157
4078,0,0,0,0,1,0,0,-0.3214680472871451,1.0,-0.40666240098991635,4354,1,14,1,4,0,276
4079,1,1,0,0,0,1,0,-0.7324603324412468,0.0,-0.057178228295847434,4356,1,16,1,1,1,167
4080,0,0,1,0,1,0,0,1.3001966404466812,1.0,-0.40666240098991635,4357,1,8,1,3,0,148
4081,1,0,0,1,0,0,0,-0.17254431572089443,1.0,-0.6163529046063577,4358,1,17,1,5,1,818
4082,0,1,0,0,1,0,0,0.991407841933802,1.0,-0.057178228295847434,4359,1,16,3,2,0,137
4083,1,1,0,0,0,0,0,2.831375741733969,1.0,0.781583786169918,4359,2,14,3,2,0,137
4084,0,1,0,0,0,0,0,1.4558067436342736,1.0,1.7601394697133108,4359,3,13,3,2,0,137
4085,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.7561465736839853,4360,1,10,1,5,0,896
4086,1,0,0,0,0,0,0,-0.07658806158416716,1.0,-0.12707506283466122,4361,1,18,1,5,1,819
4087,1,1,0,0,1,0,0,1.4545910397031205,1.0,0.9912742897863592,4362,1,14,1,1,1,168
4088,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.26686873191228877,4364,1,16,1,6,0,720
4089,0,0,1,0,1,0,0,-0.24435520408329037,1.0,-1.1056307463780541,4365,1,13,1,5,0,898
4090,1,0,0,1,0,1,0,-0.19876630666505038,1.0,-0.9658370773004266,4366,1,12,1,5,0,899
4091,1,0,0,0,0,1,0,-0.7324603324412468,0.0,0.5718932825534766,4367,1,14,1,6,1,710
4092,1,0,1,0,0,1,0,-0.7324603324412468,0.0,0.22240910985940768,4368,1,11,1,5,0,900
4093,0,0,0,0,1,0,0,-0.21153119794215758,1.0,-0.6862497391451715,4369,1,15,1,5,1,820
4094,0,0,0,0,1,0,0,0.24496562820581902,1.0,-0.5464560700675439,4370,1,13,1,4,1,608
4095,1,1,0,0,1,1,0,1.5184154960886567,1.0,-0.12707506283466122,4371,1,17,5,2,1,158
4096,0,1,0,0,0,0,0,2.579725027985284,1.0,0.7116869516311042,4371,2,17,5,2,1,158
4097,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-0.47655923552873014,4371,3,16,5,2,1,158
4098,1,1,0,0,1,0,0,2.831375741733969,1.0,-0.26686873191228877,4371,4,18,5,2,1,158
4099,1,1,0,0,0,0,0,2.831375741733969,1.0,0.36220277893703523,4371,5,17,5,2,1,158
4100,1,0,1,0,1,1,0,-0.45401720403546897,1.0,1.7601394697133108,4372,1,11,2,5,1,821
4101,0,0,1,0,1,0,0,-0.1519617053156573,1.0,0.9213774552475456,4372,2,11,2,4,1,283
4102,0,0,0,1,0,0,0,-0.2844734338113416,1.0,0.5019964480146628,4373,1,18,1,5,1,822
4103,1,0,0,1,0,0,0,-0.3537685578870664,1.0,0.9912742897863592,4376,1,15,1,4,1,284
4104,1,0,0,1,0,0,0,-0.3653177452330205,1.0,-0.40666240098991635,4382,1,16,1,5,0,901
4105,1,1,0,0,1,0,0,-0.7324603324412468,0.0,1.9698299733297522,4383,1,16,1,1,1,169
4106,1,1,0,0,1,0,0,-0.7324603324412468,0.0,1.7601394697133108,4386,1,16,2,1,1,170
4107,1,1,0,0,1,0,0,2.831375741733969,1.0,1.5504489660968694,4386,2,17,2,1,1,170
4108,0,0,1,1,0,0,0,-0.33674870285092345,1.0,0.22240910985940768,4387,1,9,1,5,0,902
4109,1,1,0,0,1,0,0,-0.7324603324412468,0.0,0.29230594439822144,4388,1,16,1,1,1,171
4110,1,0,1,0,1,1,0,-0.7324603324412468,0.0,-1.455114919072123,4390,1,12,3,5,0,903
4111,1,0,1,0,1,1,0,-0.7324603324412468,0.0,1.0611711243251731,4390,2,11,3,5,0,903
4112,0,0,1,0,1,0,0,0.012158325390006728,1.0,-0.12707506283466122,4390,3,11,3,5,0,903
4113,1,0,0,0,1,0,0,-0.2546886874980914,1.0,1.3407584624804283,4391,1,11,1,5,0,904
4114,0,0,0,0,0,0,0,-0.26380646698173943,1.0,-1.1056307463780541,4392,1,18,1,6,1,714
4115,0,0,0,0,1,1,0,-0.7324603324412468,0.0,-1.6648054226885645,4393,1,13,2,6,0,722
4116,0,0,0,0,1,0,0,-0.25347298356693837,1.0,-0.7561465736839853,4393,2,13,2,4,0,278
4117,0,0,0,0,1,0,0,-0.17445222804198904,1.0,-0.40666240098991635,4395,1,14,1,5,0,905
4118,0,0,0,0,1,0,0,-0.24010024032425464,1.0,-0.40666240098991635,4396,1,13,1,6,1,715
4119,1,0,0,1,0,1,0,-0.7324603324412468,0.0,0.432099613475849,4397,1,15,1,4,1,608
4120,0,0,0,0,1,0,0,-0.19511919487159118,1.0,-0.26686873191228877,4399,1,13,1,6,0,724
4121,0,0,1,0,1,0,0,0.0571393708426702,1.0,0.22240910985940768,4400,1,12,3,4,1,285
4122,1,0,1,0,0,0,0,-0.7324603324412468,0.0,-2.014289595382633,4400,2,10,3,5,1,830
4123,1,0,1,0,0,1,0,-0.7324603324412468,0.0,-1.6648054226885645,4400,3,12,3,5,1,830
4124,1,0,0,0,0,1,0,-0.7324603324412468,0.0,-0.8959402427616128,4401,1,16,2,6,1,716
4125,1,0,0,1,0,1,0,-0.7324603324412468,0.0,-0.7561465736839853,4401,2,16,2,6,1,716
4126,0,0,0,1,0,1,0,-0.7324603324412468,0.0,0.012718606242966344,4402,1,18,1,6,0,725
4127,0,0,0,0,1,0,0,0.16047420499068088,1.0,1.8300363042521246,4403,1,10,2,5,1,831
4128,0,0,0,0,0,0,0,-0.2625907630505864,1.0,0.8514806207087318,4403,2,11,2,6,1,717
4129,0,0,0,0,1,1,0,-0.2755455366557561,1.0,0.6417901170922904,4404,1,15,1,6,0,726
4130,1,1,0,0,1,1,0,-0.7324603324412468,0.0,-0.12707506283466122,4405,1,14,1,2,1,159
4131,1,0,0,0,1,1,0,-0.7324603324412468,0.0,1.8300363042521246,4407,1,18,1,6,1,719
4132,1,0,1,0,1,1,0,-0.7324603324412468,0.0,3.018282491411959,4408,1,10,1,5,0,906
4133,1,1,0,0,1,0,0,0.4686551515379833,1.0,1.4805521315580557,4409,1,18,1,2,1,160
4134,0,0,0,0,1,0,0,-0.25590439142924454,1.0,-0.40666240098991635,4410,1,13,1,6,1,720
4135,1,0,0,1,0,0,0,-0.26502217091289254,1.0,0.5718932825534766,4411,1,15,1,6,1,721
