,Transported,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Destination,CryoSleep,VIP
3555,True,21.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3556,False,28.82793046746535,0.0,2.0,0.0,0.0,867.0,Earth,PSO J318.5-22,False,False
3557,False,41.0,0.0,122.0,0.0,104.0,486.0,Earth,PSO J318.5-22,False,False
3558,True,27.0,1192.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3559,True,49.0,0.0,51.0,101.0,50.0,304.8547912992357,Earth,PSO J318.5-22,False,False
3560,False,18.0,0.0,0.0,0.0,1565.0,224.0,Mars,TRAPPIST-1e,False,False
3561,False,34.0,71.0,0.0,242.0,393.0,0.0,Earth,55 Cancri e,False,False
3562,False,73.0,799.0,0.0,190.0,68.0,0.0,Mars,TRAPPIST-1e,False,False
3563,False,40.0,1387.0,614.0,1564.0,5.0,0.0,Earth,TRAPPIST-1e,False,False
3564,False,63.0,1.0,897.0,0.0,0.0,8.0,Earth,PSO J318.5-22,False,False
3565,True,21.0,1060.0,0.0,91.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3566,True,21.0,28.0,580.0,0.0,0.0,236.0,Earth,TRAPPIST-1e,False,False
3567,False,23.0,418.0,4.0,627.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3568,False,31.0,1049.0,31.0,227.0,2.0,0.0,Mars,TRAPPIST-1e,False,False
3569,False,41.0,312.0,89.0,44.0,0.0,252.0,Earth,55 Cancri e,False,False
3570,True,15.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3571,False,36.0,90.0,2050.0,0.0,15.0,1244.0,Europa,TRAPPIST-1e,False,False
3572,False,24.0,4.0,314.0,0.0,0.0,428.0,Earth,TRAPPIST-1e,False,False
3573,False,27.0,0.0,253.0,0.0,79.0,421.0,Earth,TRAPPIST-1e,False,False
3574,False,24.0,38.0,257.0,0.0,54.0,4184.0,Europa,55 Cancri e,False,False
3575,True,19.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3576,True,25.0,0.0,6130.0,0.0,36.0,1.0,Europa,TRAPPIST-1e,False,False
3577,True,39.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3578,True,15.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
3579,True,31.0,0.0,1565.0,0.0,97.0,1678.0,Europa,TRAPPIST-1e,False,False
3580,True,25.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3581,False,57.0,205.0,4415.0,0.0,1589.0,305.0,Europa,TRAPPIST-1e,False,False
3582,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3583,True,18.0,16.0,6.0,735.0,0.0,0.0,Earth,PSO J318.5-22,False,False
3584,True,33.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3585,True,23.0,339.0,754.0,7.0,0.0,0.0,Earth,55 Cancri e,False,False
3586,True,34.0,0.0,0.0,173.72916912197996,0.0,0.0,Europa,55 Cancri e,True,False
3587,True,38.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
3588,True,21.0,2627.0,0.0,597.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3589,False,31.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3590,False,13.0,974.0,0.0,1883.0,0.0,505.0,Mars,TRAPPIST-1e,False,False
3591,True,54.0,149.0,981.0,215.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3592,False,13.0,1008.0,667.0,8.0,0.0,304.8547912992357,Mars,TRAPPIST-1e,False,False
3593,False,18.0,12.0,458.07720329024676,1105.0,658.0,16.0,Mars,TRAPPIST-1e,False,False
3594,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
3595,False,43.0,0.0,0.0,7.0,0.0,963.0,Mars,TRAPPIST-1e,False,False
3596,True,56.0,3.0,458.07720329024676,768.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
3597,False,63.0,1540.0,458.07720329024676,0.0,0.0,1.0,Earth,TRAPPIST-1e,False,False
3598,True,9.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3599,False,9.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
3600,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3601,True,16.0,0.0,0.0,623.0,40.0,209.0,Earth,55 Cancri e,False,False
3602,True,42.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3603,False,9.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3604,True,22.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3605,True,47.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3606,True,30.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3607,False,29.0,2478.0,0.0,31.0,4.0,11.0,Earth,TRAPPIST-1e,False,False
3608,False,28.82793046746535,86.0,218.0,0.0,0.0,479.0,Earth,TRAPPIST-1e,False,False
3609,True,22.0,158.0,1556.0,1189.0,845.0,96.0,Earth,TRAPPIST-1e,False,False
3610,False,19.0,0.0,0.0,3.0,785.0,0.0,Earth,TRAPPIST-1e,False,False
3611,False,31.0,796.0,0.0,70.0,595.0,0.0,Mars,55 Cancri e,False,False
3612,True,17.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3613,False,38.0,0.0,3060.0,0.0,4.0,2325.0,Europa,TRAPPIST-1e,False,False
3614,True,13.0,0.0,0.0,0.0,311.1387779083431,0.0,Europa,55 Cancri e,True,False
3615,True,36.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3616,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
3617,True,21.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3618,True,18.0,0.0,525.0,0.0,0.0,84.0,Earth,PSO J318.5-22,False,False
3619,False,36.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3620,False,27.0,847.0,458.07720329024676,4.0,0.0,1.0,Mars,TRAPPIST-1e,False,False
3621,True,5.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3622,True,18.0,0.0,4387.0,0.0,2241.0,0.0,Mars,55 Cancri e,True,False
3623,False,25.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3624,True,14.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3625,True,23.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
3626,False,2.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
3627,False,1.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3628,True,7.0,0.0,0.0,0.0,311.1387779083431,0.0,Earth,55 Cancri e,True,False
3629,False,6.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,False
3630,False,56.0,967.0,0.0,0.0,3.0,0.0,Earth,TRAPPIST-1e,False,False
3631,True,4.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
3632,False,65.0,0.0,0.0,0.0,0.0,909.0,Earth,TRAPPIST-1e,False,False
3633,True,36.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3634,True,25.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
3635,False,41.0,6.0,1.0,11.0,1046.0,0.0,Mars,TRAPPIST-1e,False,False
3636,True,20.0,9.0,0.0,1462.0,94.0,54.0,Earth,TRAPPIST-1e,False,False
3637,True,18.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3638,True,15.0,309.0,28.0,496.0,20.0,49.0,Earth,TRAPPIST-1e,False,False
3639,False,23.0,0.0,93.0,1.0,0.0,542.0,Earth,55 Cancri e,False,False
3640,False,29.0,0.0,2.0,553.0,44.0,0.0,Earth,PSO J318.5-22,False,False
3641,True,33.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3642,False,14.0,2.0,881.0,0.0,578.0,214.0,Europa,TRAPPIST-1e,False,False
3643,True,55.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3644,False,30.0,0.0,690.0,0.0,49.0,2264.0,Europa,TRAPPIST-1e,False,False
3645,False,21.0,0.0,0.0,173.72916912197996,65.0,480.0,Earth,TRAPPIST-1e,False,False
3646,True,26.0,35.0,42.0,711.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3647,True,33.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3648,False,18.0,95.0,0.0,0.0,13.0,622.0,Earth,TRAPPIST-1e,False,False
3649,True,9.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3650,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
3651,True,19.0,0.0,47.0,0.0,263.0,384.0,Earth,55 Cancri e,False,False
3652,False,18.0,716.0,458.07720329024676,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3653,False,38.0,55.0,1258.0,0.0,650.0,10786.0,Europa,55 Cancri e,False,False
3654,True,42.0,0.0,1249.0,0.0,1313.0,1148.0,Europa,55 Cancri e,False,False
3655,False,28.0,3.0,1300.0,0.0,1250.0,1148.0,Europa,55 Cancri e,False,False
3656,True,37.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3657,False,29.0,0.0,0.0,0.0,1819.0,1.0,Earth,55 Cancri e,False,False
3658,False,42.0,0.0,218.0,0.0,481.0,2.0,Earth,55 Cancri e,False,False
3659,True,18.0,659.0,0.0,2316.0,0.0,23.0,Mars,TRAPPIST-1e,False,False
3660,True,34.0,2.0,0.0,805.0,29.0,0.0,Mars,55 Cancri e,False,False
3661,True,34.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
3662,False,18.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3663,False,24.0,3537.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3664,True,24.0,45.0,588.0,5.0,7.0,0.0,Earth,TRAPPIST-1e,False,False
3665,True,56.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,True,False
3666,True,2.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3667,True,12.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3668,False,37.0,772.0,0.0,840.0,1.0,5.0,Earth,TRAPPIST-1e,False,False
3669,False,60.0,2739.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True
3670,False,55.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3671,False,20.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3672,False,28.0,629.0,0.0,659.0,607.0,0.0,Mars,TRAPPIST-1e,False,False
3673,False,28.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3674,False,37.0,14.0,0.0,91.0,1203.0,0.0,Mars,TRAPPIST-1e,False,False
3675,False,18.0,325.0,0.0,477.0,50.0,5.0,Earth,TRAPPIST-1e,False,False
3676,False,14.0,781.0,0.0,1.0,4.0,1.0,Earth,TRAPPIST-1e,False,False
3677,True,29.0,3478.0,11153.0,15.0,203.0,15.0,Europa,TRAPPIST-1e,False,False
3678,False,51.0,0.0,0.0,0.0,544.0,12.0,Earth,TRAPPIST-1e,False,False
3679,False,45.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3680,True,45.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3681,False,41.0,1144.0,12.0,14.0,22.0,0.0,Mars,TRAPPIST-1e,False,False
3682,False,21.0,0.0,80.0,255.0,0.0,5190.0,Earth,TRAPPIST-1e,False,False
3683,False,28.0,653.0,0.0,0.0,0.0,20.0,Earth,TRAPPIST-1e,False,False
3684,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
3685,False,46.0,0.0,0.0,0.0,0.0,880.0,Earth,TRAPPIST-1e,False,False
3686,True,41.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3687,True,13.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
3688,False,55.0,0.0,1203.0,0.0,0.0,446.0,Earth,PSO J318.5-22,False,False
3689,True,20.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3690,True,21.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3691,False,49.0,324.0,275.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3692,True,27.0,0.0,0.0,1020.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
3693,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3694,False,22.0,886.0,55.0,0.0,0.0,304.8547912992357,Mars,TRAPPIST-1e,False,False
3695,False,17.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3696,True,23.0,355.0,0.0,764.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3697,False,44.0,39.0,821.0,0.0,7.0,41.0,Earth,TRAPPIST-1e,False,False
3698,True,29.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3699,True,19.0,0.0,0.0,5.0,756.0,0.0,Earth,TRAPPIST-1e,False,False
3700,True,3.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3701,True,29.0,0.0,7164.0,0.0,58.0,1.0,Europa,TRAPPIST-1e,False,False
3702,True,19.0,46.0,0.0,675.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3703,True,22.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3704,False,33.0,400.0,270.0,33.0,0.0,0.0,Earth,PSO J318.5-22,False,False
3705,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3706,False,50.0,667.0,0.0,0.0,11.0,170.0,Earth,TRAPPIST-1e,False,False
3707,False,54.0,1217.0,0.0,1.0,4.0,0.0,Mars,TRAPPIST-1e,False,False
3708,False,43.0,1448.0,0.0,150.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3709,True,17.0,103.0,2183.0,0.0,16.0,0.0,Earth,TRAPPIST-1e,False,False
3710,False,26.0,1632.0,0.0,80.0,7.0,0.0,Mars,TRAPPIST-1e,False,False
3711,False,44.0,1258.0,3.0,0.0,1.0,0.0,Earth,TRAPPIST-1e,False,False
3712,False,51.0,0.0,0.0,10.0,1098.0,0.0,Earth,PSO J318.5-22,False,False
3713,True,29.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
3714,False,4.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3715,False,40.0,0.0,0.0,310.0,1.0,421.0,Earth,PSO J318.5-22,False,False
3716,False,27.0,0.0,0.0,2.0,0.0,808.0,Earth,55 Cancri e,False,False
3717,False,8.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3718,False,3.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3719,True,11.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
3720,True,24.0,16.0,0.0,1136.0,0.0,40.0,Earth,PSO J318.5-22,False,False
3721,False,25.0,0.0,83.0,0.0,439.0,0.0,Earth,55 Cancri e,False,False
3722,True,28.0,89.0,4826.0,0.0,2.0,1598.0,Europa,55 Cancri e,False,False
3723,False,25.0,0.0,1017.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3724,True,27.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3725,False,25.0,20.0,0.0,424.0,0.0,359.0,Earth,TRAPPIST-1e,False,False
3726,True,0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3727,True,58.0,0.0,0.0,970.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3728,True,3.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3729,True,4.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3730,False,2.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
3731,True,34.0,0.0,847.0,14.0,0.0,0.0,Earth,55 Cancri e,False,False
3732,True,5.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False
3733,False,3.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True
3734,False,46.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3735,True,22.0,1417.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3736,True,8.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3737,True,17.0,3.0,83.0,927.0,0.0,1.0,Earth,TRAPPIST-1e,False,False
3738,False,4.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3739,False,12.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3740,True,40.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3741,True,16.0,4.0,0.0,2278.0,2.0,0.0,Earth,PSO J318.5-22,False,False
3742,True,41.0,224.687617481203,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3743,False,8.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3744,True,14.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,True
3745,True,2.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3746,True,59.0,400.0,0.0,126.0,0.0,158.0,Earth,PSO J318.5-22,False,False
3747,False,45.0,1796.0,0.0,4.0,0.0,5.0,Earth,TRAPPIST-1e,True,False
3748,True,52.0,0.0,704.0,0.0,0.0,304.8547912992357,Earth,55 Cancri e,False,False
3749,True,33.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3750,True,51.0,8.0,0.0,206.0,1247.0,14.0,Earth,55 Cancri e,False,False
3751,False,38.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3752,False,14.0,460.0,0.0,0.0,315.0,172.0,Mars,TRAPPIST-1e,False,False
3753,False,42.0,0.0,456.0,1.0,1193.0,3039.0,Europa,TRAPPIST-1e,False,False
3754,False,28.0,0.0,3238.0,0.0,750.0,2368.0,Europa,55 Cancri e,False,False
3755,False,34.0,309.0,542.0,0.0,0.0,55.0,Earth,55 Cancri e,False,False
3756,False,21.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True
3757,True,30.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3758,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3759,False,26.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3760,False,23.0,931.0,0.0,134.0,0.0,421.0,Mars,TRAPPIST-1e,False,False
3761,False,20.0,224.687617481203,1.0,0.0,20.0,42.0,Earth,TRAPPIST-1e,False,False
3762,True,59.0,258.0,377.0,5.0,0.0,0.0,Earth,55 Cancri e,False,False
3763,False,37.0,6498.0,1470.0,0.0,416.0,4174.0,Europa,55 Cancri e,False,False
3764,False,32.0,1843.0,0.0,662.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3765,False,37.0,4.0,0.0,223.0,512.0,1.0,Earth,PSO J318.5-22,False,False
3766,False,27.0,1.0,355.0,757.0,0.0,304.8547912992357,Earth,TRAPPIST-1e,False,False
3767,True,42.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3768,True,29.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3769,True,2.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3770,False,10.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3771,False,0.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3772,False,21.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3773,False,8.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3774,True,28.82793046746535,0.0,458.07720329024676,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3775,True,27.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
3776,True,13.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3777,True,49.0,2025.0,7167.0,0.0,2456.0,47.0,Europa,55 Cancri e,False,False
3778,False,38.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3779,True,21.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,True,False
3780,False,22.0,7.0,61.0,110.0,708.0,0.0,Earth,TRAPPIST-1e,False,False
3781,True,14.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3782,False,24.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3783,False,24.0,714.0,0.0,4.0,49.0,11.0,Earth,TRAPPIST-1e,False,False
3784,False,34.0,0.0,0.0,0.0,311.1387779083431,0.0,Earth,TRAPPIST-1e,True,False
3785,True,1.0,0.0,0.0,0.0,0.0,304.8547912992357,Europa,TRAPPIST-1e,False,False
3786,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3787,True,26.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3788,False,28.82793046746535,0.0,0.0,0.0,32.0,1577.0,Earth,TRAPPIST-1e,False,False
3789,False,32.0,536.0,0.0,736.0,118.0,0.0,Mars,TRAPPIST-1e,False,False
3790,True,2.0,0.0,458.07720329024676,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3791,True,10.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3792,False,49.0,1417.0,0.0,531.0,1348.0,192.0,Mars,TRAPPIST-1e,False,False
3793,True,14.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,True,False
3794,True,29.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3795,False,25.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3796,False,36.0,0.0,1302.0,0.0,2067.0,10173.0,Europa,55 Cancri e,False,False
3797,True,22.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3798,False,21.0,3.0,34.0,600.0,0.0,8.0,Earth,TRAPPIST-1e,False,False
3799,False,36.0,437.0,442.0,0.0,2.0,1.0,Earth,TRAPPIST-1e,False,False
3800,False,54.0,880.0,2.0,531.0,2.0,0.0,Earth,TRAPPIST-1e,False,False
3801,False,30.0,1851.0,0.0,378.0,0.0,155.0,Mars,TRAPPIST-1e,False,False
3802,True,0.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3803,True,1.0,0.0,0.0,0.0,311.1387779083431,0.0,Mars,TRAPPIST-1e,True,False
3804,True,42.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3805,True,47.0,939.0,1477.0,173.72916912197996,0.0,0.0,Earth,TRAPPIST-1e,False,False
3806,False,25.0,1339.0,1.0,360.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3807,False,18.0,0.0,30.0,0.0,67.0,2790.0,Europa,55 Cancri e,True,False
3808,True,22.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
3809,False,27.0,224.687617481203,1381.0,0.0,148.0,2181.0,Europa,TRAPPIST-1e,False,False
3810,True,24.0,0.0,0.0,2433.0,0.0,53.0,Earth,55 Cancri e,False,False
3811,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3812,True,22.0,0.0,0.0,173.72916912197996,0.0,304.8547912992357,Europa,55 Cancri e,True,False
3813,True,60.0,0.0,0.0,173.72916912197996,0.0,0.0,Earth,TRAPPIST-1e,True,False
3814,False,38.0,1901.0,1276.0,0.0,7561.0,12.0,Europa,TRAPPIST-1e,False,False
3815,False,23.0,1616.0,0.0,1.0,0.0,2.0,Earth,TRAPPIST-1e,False,False
3816,False,21.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False
3817,False,55.0,1680.0,0.0,1.0,0.0,6.0,Mars,55 Cancri e,False,False
3818,False,20.0,719.0,0.0,10.0,0.0,0.0,Earth,55 Cancri e,False,False
3819,False,50.0,451.0,132.0,195.0,31.0,0.0,Earth,55 Cancri e,False,False
3820,False,22.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False
3821,True,21.0,0.0,6190.0,1828.0,7.0,35.0,Europa,TRAPPIST-1e,False,False
3822,True,26.0,0.0,1549.0,0.0,0.0,766.0,Europa,TRAPPIST-1e,False,False
3823,True,36.0,0.0,2177.0,0.0,1097.0,144.0,Europa,TRAPPIST-1e,False,False
3824,True,46.0,227.0,0.0,1546.0,3.0,2.0,Mars,TRAPPIST-1e,False,False
3825,True,26.0,0.0,586.0,1.0,0.0,58.0,Earth,TRAPPIST-1e,False,False
3826,False,24.0,0.0,20.0,0.0,14.0,659.0,Earth,TRAPPIST-1e,False,False
3827,False,14.0,834.0,1080.0,3.0,183.0,208.0,Earth,55 Cancri e,False,False
3828,True,46.0,949.0,0.0,128.0,3.0,41.0,Mars,TRAPPIST-1e,False,False
3829,False,15.0,0.0,840.0,123.0,0.0,20.0,Earth,TRAPPIST-1e,False,False
3830,False,30.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3831,True,28.82793046746535,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3832,False,38.0,1100.0,43.0,163.0,3.0,0.0,Mars,TRAPPIST-1e,False,False
3833,True,48.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,True,False
3834,False,31.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3835,False,41.0,1025.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3836,True,43.0,0.0,831.0,78.0,0.0,0.0,Earth,TRAPPIST-1e,False,False
3837,False,23.0,0.0,0.0,489.0,5.0,276.0,Earth,TRAPPIST-1e,False,False
3838,True,48.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
3839,True,47.0,27.0,2651.0,538.0,18.0,0.0,Europa,TRAPPIST-1e,True,False
3840,True,19.0,169.0,399.0,173.72916912197996,97.0,0.0,Earth,TRAPPIST-1e,False,False
3841,False,25.0,0.0,38.0,0.0,847.0,112.0,Earth,TRAPPIST-1e,False,False
3842,True,28.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,True,False
3843,True,16.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,True,False
